time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites,lat_smooth,lon_smooth,ground_speed_mps,track_deg
22:32:35,14200,34.01863861,-118.44660187,0.0,4.17,10.63,41.09,5,34.01863861,-118.44660187,,
22:32:35,14446,34.01863861,-118.44660187,53.1,7.31,32.72,41.09,6,34.01863861,-118.44660187,,
22:32:35,14653,34.01863861,-118.44660187,53.1,4.37,11.68,41.09,6,34.01863861,-118.44660187,,
22:32:35,14857,34.01863861,-118.44660187,53.1,8.5,44.29,41.09,6,34.01863861,-118.44660187,,
22:32:35,15060,34.01863861,-118.44660187,53.1,6.3,24.3,41.09,6,34.01863861,-118.44660187,,
22:32:36,15270,34.01863861,-118.44660187,53.1,11.01,74.28,41.09,6,34.01863861,-118.44660187,,
22:32:36,15523,34.01863861,-118.44660187,53.6,13.75,115.83,40.62,5,34.01863861,-118.44660187,,
22:32:36,15730,34.01863861,-118.44660187,53.6,0.0,-20.41,41.09,5,34.01863861,-118.44660187,,
22:32:36,15932,34.01863861,-118.44660187,53.6,0.0,-12.52,41.09,5,34.01863861,-118.44660187,,
22:32:36,16136,34.01863861,-118.44660187,53.6,2.81,4.84,40.62,5,34.01863861,-118.44660187,,
22:32:37,16382,34.01862717,-118.44660187,54.9,10.08,62.18,41.09,6,34.01863757,-118.44660187,,
22:32:37,16614,34.01862717,-118.44660187,54.9,10.08,62.18,41.09,6,34.018636703333335,-118.44660187,,
22:32:37,16816,34.01862717,-118.44660187,54.9,11.66,83.22,40.62,6,34.018635970000005,-118.44660187,,
22:32:37,17016,34.01862717,-118.44660187,54.9,0.0,-7.79,41.09,6,34.01863534142858,-118.44660187,,
22:32:38,17219,34.01862717,-118.44660187,54.9,6.09,22.72,41.09,6,34.01863479666667,-118.44660187,,
22:32:38,17474,34.01862717,-118.44660187,56.2,0.0,-29.35,41.09,6,34.01863403400001,-118.44660187,,
22:32:38,17676,34.01862717,-118.44660187,56.2,7.65,35.88,41.09,6,34.018633271333336,-118.44660187,,
22:32:38,17879,34.01862717,-118.44660187,56.2,0.0,-36.72,41.09,6,34.01863250866667,-118.44660187,,
22:32:38,18082,34.01862717,-118.44660187,56.2,0.0,-64.07,41.09,6,34.018631746000004,-118.44660187,,
22:32:39,18311,34.01863098,-118.44660187,57.3,6.09,22.72,41.09,6,34.01863123733334,-118.44660187,,
22:32:39,18552,34.01863098,-118.44660187,57.3,8.65,45.87,41.09,6,34.01863072866667,-118.44660187,,
22:32:39,18752,34.01863098,-118.44660187,57.3,6.02,22.2,41.09,6,34.01863022,-118.44660187,,
22:32:39,18952,34.01863098,-118.44660187,57.3,0.0,-14.1,41.09,6,34.01862971133333,-118.44660187,,
22:32:39,19157,34.01863098,-118.44660187,57.3,6.3,24.3,41.09,6,34.01862920266667,-118.44660187,,
22:32:40,19406,34.01863098,-118.44660187,58.7,0.0,-8.31,41.09,6,34.018628694,-118.44660187,,
22:32:40,19626,34.01863098,-118.44660187,58.7,0.0,-8.31,41.09,6,34.018628948,-118.44660187,0.0,0.0
22:32:40,19829,34.01863098,-118.44660187,58.7,11.36,79.01,41.09,6,34.018629202,-118.44660187,0.0,0.0
22:32:40,20032,34.01863098,-118.44660187,58.7,7.19,31.67,41.09,6,34.018629456,-118.44660187,0.0,0.0
22:32:41,20232,34.0186348,-118.44659424,58.7,0.0,-58.29,41.09,6,34.018629964666665,-118.44660136133332,0.0,0.0
22:32:41,20483,34.0186348,-118.44659424,57.7,8.35,42.71,41.56,6,34.01863047333333,-118.44660085266666,0.0,0.0
22:32:41,20687,34.0186348,-118.44659424,57.7,1.9,2.21,41.09,6,34.018630982,-118.44660034399999,0.0,0.0
22:32:41,20891,34.0186348,-118.44659424,57.7,7.98,39.03,41.09,6,34.018631490666664,-118.44659983533332,0.0,0.0
22:32:41,21092,34.0186348,-118.44659424,57.7,12.27,92.16,41.09,6,34.01863199933333,-118.44659932666667,0.0,0.0
22:32:42,21325,34.01863861,-118.44659424,56.3,9.86,59.55,41.09,6,34.018632761999996,-118.446598818,0.0,0.0
22:32:42,21568,34.01863861,-118.44659424,56.3,9.23,52.18,41.56,6,34.01863327066667,-118.44659830933333,0.0,0.0
22:32:42,21771,34.01863861,-118.44659424,56.3,12.98,103.21,41.09,6,34.018633779333335,-118.44659780066667,0.0,0.0
22:32:42,21971,34.01863861,-118.44659424,56.3,0.0,-5.68,41.09,6,34.018634288,-118.44659729199999,0.0,0.0
22:32:42,22171,34.01863861,-118.44659424,56.3,0.0,-12.52,41.09,6,34.01863479666667,-118.44659678333332,0.0,0.0
22:32:43,22418,34.01864624,-118.44658661,56.1,15.62,149.5,41.09,6,34.018635814,-118.446595766,0.0,0.0
22:32:43,22643,34.01864624,-118.44658661,56.1,7.93,38.51,41.09,6,34.01863683133334,-118.44659474866667,0.0,0.0
22:32:43,22847,34.01864624,-118.44658661,56.1,0.0,-2.53,41.56,6,34.01863784866667,-118.44659373133332,0.0,0.0
22:32:43,23051,34.01864624,-118.44658661,56.1,0.0,-15.15,41.56,6,34.018638865999996,-118.44659271399999,0.0,0.0
22:32:44,23251,34.01864624,-118.44657898,56.1,0.0,-27.25,41.09,6,34.018639883333336,-118.446591188,0.0,0.0
22:32:44,23493,34.01864624,-118.44657898,55.3,10.53,67.96,41.09,6,34.018640646,-118.44659017066667,0.0,0.0
22:32:44,23693,34.01864624,-118.44657898,55.3,3.24,6.42,41.56,6,34.018641408666674,-118.44658915333333,0.0,0.0
22:32:44,23894,34.01864624,-118.44657898,55.3,2.81,4.84,41.56,6,34.01864217133333,-118.446588136,0.0,0.0
22:32:44,24097,34.01864624,-118.44657898,55.3,0.0,-5.16,41.56,6,34.018642934,-118.44658711866667,0.0,0.0
22:32:45,24351,34.01864243,-118.44657898,55.0,7.82,37.45,41.56,6,34.01864344266667,-118.44658610133332,0.0,0.0
22:32:45,24590,34.01864243,-118.44657898,55.0,7.43,33.77,41.09,6,34.01864369733334,-118.44658508399999,0.0,0.0
22:32:45,24792,34.01864243,-118.44657898,55.0,5.65,19.57,41.56,6,34.018643952000005,-118.44658406666666,0.0,0.0
22:32:45,24993,34.01864243,-118.44657898,55.0,11.13,75.85,41.56,6,34.01864420666667,-118.44658304933334,0.8480466411578158,180.0
22:32:46,25199,34.01864243,-118.44658661,55.0,4.37,11.68,41.56,6,34.01864446133334,-118.44658254066667,0.848046641212115,180.0
22:32:46,25454,34.01864243,-118.44658661,55.0,0.0,-2.53,41.56,6,34.018644716000004,-118.446582032,0.8480466367382622,180.0
22:32:46,25654,34.01864243,-118.44658661,55.0,5.18,16.41,41.09,6,34.018644462000005,-118.446582032,0.8480466395841849,180.0
22:32:46,25857,34.01864243,-118.44658661,55.0,2.96,5.37,41.09,6,34.018644208,-118.446582032,0.8480466411578158,180.0
22:32:46,26059,34.01864243,-118.44658661,55.0,9.68,57.44,41.56,6,34.018643954000005,-118.446582032,0.848046641212115,180.0
22:32:47,26268,34.01863861,-118.44658661,55.0,7.65,35.88,41.56,6,34.01864344533333,-118.446582032,0.8480466367382622,180.0
22:32:47,26511,34.01863861,-118.44658661,55.1,12.78,100.05,41.56,6,34.018642936666666,-118.44658254066665,0.8480466395841849,180.0
22:32:47,26711,34.01863861,-118.44658661,55.1,5.01,15.36,41.56,6,34.018642428,-118.44658304933334,0.8480466411578158,180.0
22:32:47,26915,34.01863861,-118.44658661,55.1,10.29,64.81,41.09,6,34.018641919333334,-118.446583558,0.848046641212115,180.0
22:32:47,27123,34.01863861,-118.44658661,55.1,8.65,45.87,41.56,6,34.01864141066667,-118.44658406666666,0.8480466367382622,180.0
22:32:48,27370,34.0186348,-118.44659424,55.9,0.0,-14.1,41.56,6,34.018640648,-118.44658508399999,0.8480466395841849,180.0
22:32:48,27604,34.0186348,-118.44659424,55.9,0.0,-8.31,41.56,6,34.018640139333336,-118.44658610133334,0.8480466411578158,180.0
