time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites
22:33:48,87584,34.01889420,-118.44686127,51.30,4.56,12.73,41.56,6
22:33:48,87784,34.01889420,-118.44686127,51.30,5.01,15.36,41.56,6
22:33:48,87985,34.01889420,-118.44686127,51.30,0.00,-0.95,41.56,6
22:33:49,88191,34.01889801,-118.44686127,51.30,3.84,9.05,41.09,6
22:33:49,88426,34.01889801,-118.44686127,51.40,6.02,22.20,41.56,6
22:33:49,88638,34.01889801,-118.44686127,51.40,0.00,-2.53,41.56,6
22:33:49,88839,34.01889801,-118.44686127,51.40,7.65,35.88,41.56,6
22:33:49,89039,34.01889801,-118.44686127,51.40,6.23,23.78,41.56,6
22:33:50,89239,34.01889801,-118.44686127,51.40,7.31,32.72,41.09,6
22:33:50,89470,34.01889801,-118.44686127,51.70,1.66,1.68,41.56,7
22:33:50,89671,34.01889801,-118.44686127,51.70,7.48,34.30,41.56,7
22:33:50,89871,34.01889801,-118.44686127,51.70,0.00,-7.79,41.56,7
22:33:50,90073,34.01889801,-118.44686127,51.70,0.00,-0.42,41.09,7
22:33:51,90283,34.01890182,-118.44686890,51.70,11.01,74.28,41.56,7
22:33:51,90518,34.01890182,-118.44686890,52.10,6.09,22.72,41.56,7
22:33:51,90722,34.01890182,-118.44686890,52.10,7.98,39.03,41.09,7
22:33:51,90924,34.01890182,-118.44686890,52.10,0.00,-5.68,41.56,7
22:33:51,91129,34.01890182,-118.44686890,52.10,3.24,6.42,41.56,7
22:33:52,91372,34.01890564,-118.44686890,52.30,0.00,-16.73,41.56,7
22:33:52,91622,34.01890564,-118.44686890,52.30,10.70,70.07,41.56,7
22:33:52,91823,34.01890564,-118.44686890,52.30,0.00,-9.36,41.56,7
22:33:52,92024,34.01890564,-118.44686890,52.30,6.43,25.35,41.09,7
22:33:53,92230,34.01890182,-118.44686890,52.30,3.84,9.05,41.09,7
22:33:53,92462,34.01890182,-118.44686890,52.40,0.00,-12.52,41.56,7
22:33:53,92665,34.01890182,-118.44686890,52.40,0.00,-4.10,41.09,7
22:33:53,92866,34.01890182,-118.44686890,52.40,9.46,54.81,41.56,7
22:33:53,93068,34.01890182,-118.44686890,52.40,0.00,-0.95,41.56,7
22:33:54,93288,34.01890564,-118.44686890,52.40,6.30,24.30,41.56,7
22:33:54,93518,34.01890564,-118.44686890,52.60,0.00,-9.36,41.56,7
22:33:54,93721,34.01890564,-118.44686890,52.60,0.00,-4.10,41.56,7
22:33:54,93921,34.01890564,-118.44686890,52.60,0.00,-14.10,41.56,7
22:33:54,94121,34.01890564,-118.44686890,52.60,0.00,-55.13,41.56,7
22:33:55,94359,34.01890564,-118.44687653,52.90,0.00,-7.79,41.09,7
22:33:55,94591,34.01890564,-118.44687653,52.90,11.17,76.38,41.56,7
22:33:55,94794,34.01890564,-118.44687653,52.90,5.80,20.62,41.56,7
22:33:55,94998,34.01890564,-118.44687653,52.90,2.96,5.37,41.56,7
22:33:56,95200,34.01890945,-118.44687653,52.90,0.00,-4.10,41.56,7
22:33:56,95435,34.01890945,-118.44687653,53.10,7.65,35.88,41.56,7
22:33:56,95645,34.01890945,-118.44687653,53.10,6.82,28.51,41.56,7
22:33:56,95847,34.01890945,-118.44687653,53.10,3.37,6.94,41.56,7
22:33:56,96049,34.01890945,-118.44687653,53.10,5.58,19.04,41.09,7
22:33:57,96255,34.01890945,-118.44687653,53.10,0.00,-10.94,41.56,7
22:33:57,96500,34.01890945,-118.44687653,53.20,8.50,44.29,41.56,7
22:33:57,96702,34.01890945,-118.44687653,53.20,10.08,62.18,41.56,7
22:33:57,96904,34.01890945,-118.44687653,53.20,5.80,20.62,41.56,7
22:33:57,97110,34.01890945,-118.44687653,53.20,0.00,-26.20,41.09,7
22:33:58,97353,34.01890945,-118.44687653,53.20,7.76,36.93,41.56,7
22:33:58,97581,34.01890945,-118.44687653,53.20,7.31,32.72,41.09,7
22:33:58,97782,34.01890945,-118.44687653,53.20,9.04,50.08,41.56,7
22:33:58,97986,34.01890945,-118.44687653,53.20,2.49,3.79,41.56,7
22:33:59,98210,34.01890945,-118.44687653,53.20,0.00,-47.24,41.56,7
22:33:59,98453,34.01890945,-118.44687653,53.40,11.36,79.01,41.09,7
22:33:59,98657,34.01890945,-118.44687653,53.40,6.76,27.99,41.56,7
22:33:59,98857,34.01890945,-118.44687653,53.40,9.04,50.08,41.09,7
22:33:59,99059,34.01890945,-118.44687653,53.40,9.86,59.55,41.56,7
22:34:00,99260,34.01890945,-118.44687653,53.40,0.00,-15.15,41.09,7
22:34:00,99494,34.01890945,-118.44687653,53.20,0.00,-12.52,41.56,7
22:34:00,99696,34.01890945,-118.44687653,53.20,8.25,41.66,41.56,7
22:34:00,99896,34.01890945,-118.44687653,53.20,6.76,27.99,41.56,7
22:34:00,100096,34.01890945,-118.44687653,53.20,6.43,25.35,41.56,7
22:34:01,100330,34.01891327,-118.44687653,53.30,7.19,31.67,41.56,7
22:34:01,100562,34.01891327,-118.44687653,53.30,7.82,37.45,41.09,7
22:34:01,100765,34.01891327,-118.44687653,53.30,6.76,27.99,41.56,7
22:34:01,100966,34.01891327,-118.44687653,53.30,2.31,3.26,41.09,7
22:34:01,101168,34.01891327,-118.44687653,53.30,8.55,44.82,41.56,7
22:34:02,101418,34.01891327,-118.44687653,53.40,11.01,74.28,41.56,7
22:34:02,101641,34.01891327,-118.44687653,53.40,0.00,-2.53,41.56,7
22:34:02,101843,34.01891327,-118.44687653,53.40,12.30,92.69,41.56,7
22:34:02,102047,34.01891327,-118.44687653,53.40,5.42,17.99,41.09,7
22:34:03,102256,34.01891327,-118.44687653,53.40,4.17,10.63,41.56,7
22:34:03,102484,34.01891327,-118.44687653,53.30,6.09,22.72,41.09,7
22:34:03,102685,34.01891327,-118.44687653,53.30,3.24,6.42,41.56,7
22:34:03,102885,34.01891327,-118.44687653,53.30,3.37,6.94,41.56,7
22:34:03,103085,34.01891327,-118.44687653,53.30,0.00,-15.68,41.56,7
22:34:04,103322,34.01891327,-118.44687653,53.20,3.37,6.94,41.56,6
22:34:04,103552,34.01891327,-118.44687653,53.20,5.01,15.36,41.56,6
22:34:04,103754,34.01891327,-118.44687653,53.20,0.00,-11.47,41.56,6
22:34:04,103955,34.01891327,-118.44687653,53.20,0.00,-9.36,41.56,6
22:34:04,104155,34.01891327,-118.44687653,53.20,0.00,-7.79,41.56,6
22:34:05,104393,34.01891327,-118.44687653,53.20,7.82,37.45,41.56,6
22:34:05,104625,34.01891327,-118.44687653,53.20,0.00,-13.05,41.09,6
22:34:05,104829,34.01891327,-118.44687653,53.20,0.00,-2.00,41.56,6
22:34:05,105029,34.01891327,-118.44687653,53.20,6.30,24.30,41.56,6
22:34:06,105229,34.01891327,-118.44687653,53.20,7.43,33.77,41.56,6
22:34:06,105464,34.01891327,-118.44687653,53.60,7.31,32.72,41.56,6
22:34:06,105668,34.01891327,-118.44687653,53.60,9.73,57.97,41.09,6
22:34:06,105871,34.01891327,-118.44687653,53.60,8.35,42.71,41.56,6
22:34:06,106071,34.01891327,-118.44687653,53.60,9.60,56.39,41.56,6
22:34:07,106299,34.01891327,-118.44687653,53.80,7.60,35.35,41.09,6
22:34:07,106528,34.01891327,-118.44687653,53.80,0.00,-13.05,41.56,6
22:34:07,106730,34.01891327,-118.44687653,53.80,3.95,9.57,41.56,6
22:34:07,106932,34.01891327,-118.44687653,53.80,5.80,20.62,41.56,6
22:34:07,107139,34.01891327,-118.44687653,53.80,10.70,70.07,41.56,6
22:34:08,107379,34.01891327,-118.44687653,53.70,5.18,16.41,41.56,6
22:34:08,107610,34.01891327,-118.44687653,53.70,0.00,-3.58,41.56,6
22:34:08,107810,34.01891327,-118.44687653,53.70,0.00,-3.58,41.56,6
22:34:08,108014,34.01891327,-118.44687653,53.70,0.00,-0.42,41.56,6
22:34:09,108214,34.01891708,-118.44687653,53.70,5.58,19.04,41.56,6
22:34:09,108458,34.01891708,-118.44687653,53.80,6.82,28.51,41.56,6
22:34:09,108658,34.01891708,-118.44687653,53.80,3.61,8.00,41.09,6
22:34:09,108858,34.01891708,-118.44687653,53.80,3.24,6.42,41.09,6
22:34:09,109062,34.01891708,-118.44687653,53.80,0.00,-12.52,41.09,6
22:34:10,109265,34.01891327,-118.44687653,53.80,0.00,-2.53,41.56,6
22:34:10,109510,34.01891327,-118.44687653,53.80,0.00,-5.16,41.09,6
22:34:10,109712,34.01891327,-118.44687653,53.80,0.00,-7.79,41.09,6
22:34:10,109913,34.01891327,-118.44687653,53.80,6.76,27.99,41.56,6
22:34:10,110113,34.01891327,-118.44687653,53.80,0.00,-5.16,41.09,6
22:34:11,110354,34.01891708,-118.44687653,53.80,0.00,-4.10,41.56,5
22:34:11,110585,34.01891708,-118.44687653,53.80,2.81,4.84,41.56,5
22:34:11,110785,34.01891708,-118.44687653,53.80,4.37,11.68,41.56,5
22:34:11,110988,34.01891708,-118.44687653,53.80,3.37,6.94,41.56,5
22:34:12,111201,34.01891708,-118.44687653,53.80,3.24,6.42,41.09,5
22:34:12,111446,34.01891708,-118.44687653,54.00,3.84,9.05,41.09,5
22:34:12,111648,34.01891708,-118.44687653,54.00,1.66,1.68,41.56,5
22:34:12,111848,34.01891708,-118.44687653,54.00,1.66,1.68,41.56,5
22:34:12,112048,34.01891708,-118.44687653,54.00,3.95,9.57,41.56,5
22:34:13,112255,34.01892090,-118.44688416,54.00,0.00,-0.42,41.56,5
22:34:13,112485,34.01892090,-118.44688416,54.40,0.00,-0.95,41.09,5
22:34:13,112688,34.01892090,-118.44688416,54.40,4.37,11.68,41.09,5
22:34:13,112891,34.01892090,-118.44688416,54.40,6.95,29.56,41.56,5
22:34:13,113092,34.01892090,-118.44688416,54.40,0.00,-5.16,41.09,5
22:34:14,113321,34.01891708,-118.44687653,53.90,7.93,38.51,41.09,7
22:34:14,113561,34.01891708,-118.44687653,53.90,0.00,-2.00,41.56,7
22:34:14,113761,34.01891708,-118.44687653,53.90,1.66,1.68,41.56,7
22:34:14,113962,34.01891708,-118.44687653,53.90,6.30,24.30,41.56,7
22:34:14,114168,34.01891708,-118.44687653,53.90,6.23,23.78,41.09,7
22:34:15,114418,34.01891327,-118.44687653,53.80,11.36,79.01,41.56,7
22:34:15,114634,34.01891327,-118.44687653,53.80,0.00,-21.99,41.56,7
22:34:15,114837,34.01891327,-118.44687653,53.80,3.95,9.57,41.09,7
22:34:15,115045,34.01891327,-118.44687653,53.80,0.00,-2.00,41.56,7
22:34:16,115251,34.01891708,-118.44688416,53.80,0.00,-48.29,41.09,7
22:34:16,115481,34.01891708,-118.44688416,54.10,0.00,-16.73,41.09,7
22:34:16,115683,34.01891708,-118.44688416,54.10,1.66,1.68,41.09,7
22:34:16,115883,34.01891708,-118.44688416,54.10,8.25,41.66,41.56,7
22:34:16,116083,34.01891708,-118.44688416,54.10,5.65,19.57,41.09,7
22:34:17,116308,34.01891708,-118.44688416,54.20,7.93,38.51,41.09,7
22:34:17,116535,34.01891708,-118.44688416,54.20,0.00,-5.16,41.09,7
22:34:17,116738,34.01891708,-118.44688416,54.20,5.58,19.04,41.09,7
22:34:17,116939,34.01891708,-118.44688416,54.20,1.66,1.68,41.56,7
22:34:17,117141,34.01891708,-118.44688416,54.20,1.02,0.63,41.56,7
22:34:18,117380,34.01892090,-118.44688416,54.30,9.23,52.18,41.09,7
22:34:18,117620,34.01892090,-118.44688416,54.30,6.76,27.99,41.09,7
22:34:18,117821,34.01892090,-118.44688416,54.30,4.74,13.78,41.09,7
22:34:18,118024,34.01892090,-118.44688416,54.30,10.66,69.54,41.09,7
22:34:19,118230,34.01892090,-118.44688416,54.30,4.37,11.68,41.09,7
22:34:19,118473,34.01892090,-118.44688416,54.20,9.95,60.60,41.09,7
22:34:19,118677,34.01892090,-118.44688416,54.20,8.65,45.87,41.09,7
22:34:19,118880,34.01892090,-118.44688416,54.20,6.09,22.72,39.22,7
22:34:19,119080,34.01892090,-118.44688416,54.20,2.81,4.84,41.56,7
22:34:20,119314,34.01892471,-118.44688416,54.30,6.43,25.35,41.09,7
22:34:20,119543,34.01892471,-118.44688416,54.30,6.63,26.93,41.09,7
22:34:20,119746,34.01892471,-118.44688416,54.30,1.66,1.68,41.09,7
22:34:20,119948,34.01892471,-118.44688416,54.30,0.00,-2.00,41.09,7
22:34:20,120153,34.01892471,-118.44688416,54.30,6.02,22.20,41.56,7
22:34:21,120392,34.01892471,-118.44689178,54.40,4.37,11.68,41.56,7
22:34:21,120620,34.01892471,-118.44689178,54.40,5.88,21.15,41.09,7
22:34:21,120821,34.01892471,-118.44689178,54.40,5.58,19.04,41.09,7
22:34:21,121023,34.01892471,-118.44689178,54.40,1.02,0.63,41.56,7
22:34:22,121230,34.01892853,-118.44689178,54.40,0.00,-3.58,41.09,7
22:34:22,121460,34.01892853,-118.44689178,54.40,0.00,-12.52,41.56,6
22:34:22,121665,34.01892853,-118.44689178,54.40,0.00,-11.47,41.09,6
22:34:22,121867,34.01892853,-118.44689178,54.40,0.00,-0.42,41.09,6
22:34:22,122070,34.01892853,-118.44689178,54.40,2.81,4.84,41.56,6
22:34:23,122279,34.01892853,-118.44689178,54.40,6.82,28.51,41.09,6
22:34:23,122524,34.01892853,-118.44689178,54.40,3.37,6.94,41.09,6
22:34:23,122726,34.01892853,-118.44689178,54.40,3.61,8.00,41.56,6
22:34:23,122927,34.01892853,-118.44689178,54.40,0.00,-9.89,41.09,6
22:34:23,123128,34.01892853,-118.44689178,54.40,0.00,-2.00,41.09,6
22:34:24,123368,34.01892853,-118.44689178,54.60,6.57,26.41,41.09,7
22:34:24,123613,34.01892853,-118.44689178,54.60,6.76,27.99,41.09,7
22:34:24,123815,34.01892853,-118.44689178,54.60,6.09,22.72,41.09,7
22:34:24,124018,34.01892853,-118.44689178,54.60,3.37,6.94,41.09,7
22:34:25,124249,34.01892853,-118.44689178,54.60,2.81,4.84,41.09,7
22:34:25,124492,34.01892853,-118.44689178,54.80,6.82,28.51,41.56,7
22:34:25,124694,34.01892853,-118.44689178,54.80,0.00,-18.31,41.56,7
22:34:25,124897,34.01892853,-118.44689178,54.80,6.76,27.99,41.09,7
22:34:25,125097,34.01892853,-118.44689178,54.80,3.24,6.42,41.09,7
22:34:26,125329,34.01892853,-118.44689178,54.40,0.00,-17.25,41.09,7
22:34:26,125560,34.01892853,-118.44689178,54.40,1.66,1.68,41.09,7
22:34:26,125761,34.01892853,-118.44689178,54.40,11.66,83.22,41.09,7
22:34:26,125965,34.01892853,-118.44689178,54.40,8.55,44.82,41.09,7
22:34:26,126170,34.01892853,-118.44689178,54.40,10.93,73.22,41.09,7
22:34:27,126405,34.01893234,-118.44689178,54.60,15.92,155.29,41.56,7
22:34:27,126629,34.01893234,-118.44689178,54.60,0.00,-2.00,41.56,7
22:34:27,126830,34.01893234,-118.44689178,54.60,0.00,-0.95,41.09,7
22:34:27,127030,34.01893234,-118.44689178,54.60,9.18,51.66,41.09,7
22:34:28,127230,34.01893234,-118.44689941,54.60,18.16,202.10,41.09,7
22:34:28,127476,34.01893234,-118.44689941,54.30,10.08,62.18,41.09,7
22:34:28,127679,34.01893234,-118.44689941,54.30,12.95,102.68,41.09,7
22:34:28,127879,34.01893234,-118.44689941,54.30,17.85,195.26,41.09,7
22:34:28,128081,34.01893234,-118.44689941,54.30,10.41,66.39,41.09,7
22:34:29,128306,34.01893616,-118.44689941,54.20,14.54,129.51,41.56,7
22:34:29,128533,34.01893616,-118.44689941,54.20,13.05,104.26,41.56,7
22:34:29,128734,34.01893616,-118.44689941,54.20,22.07,298.37,41.56,7
22:34:29,128938,34.01893616,-118.44689941,54.20,17.12,179.48,41.09,7
22:34:29,129143,34.01893616,-118.44689941,54.20,15.49,146.87,41.09,7
22:34:30,129386,34.01894760,-118.44691467,54.10,17.69,191.58,41.09,7
22:34:30,129614,34.01894760,-118.44691467,54.10,8.50,44.29,41.09,7
22:34:30,129815,34.01894760,-118.44691467,54.10,9.95,60.60,41.09,7
22:34:30,130017,34.01894760,-118.44691467,54.10,18.31,205.26,41.09,7
22:34:31,130221,34.01895905,-118.44692230,54.10,17.24,182.11,41.09,7
22:34:31,130466,34.01895905,-118.44692230,54.10,16.48,166.33,41.09,7
22:34:31,130677,34.01895905,-118.44692230,54.10,23.99,352.55,41.09,7
22:34:31,130877,34.01895905,-118.44692230,54.10,13.88,117.94,41.09,7
22:34:31,131081,34.01895905,-118.44692230,54.10,11.58,82.17,41.09,7
22:34:32,131302,34.01897430,-118.44694519,54.10,5.88,21.15,41.09,7
22:34:32,131534,34.01897430,-118.44694519,54.40,12.88,101.63,41.09,7
22:34:32,131734,34.01897430,-118.44694519,54.40,16.00,156.86,41.09,7
22:34:32,131936,34.01897430,-118.44694519,54.40,6.02,22.20,41.09,7
22:34:32,132136,34.01897430,-118.44694519,54.40,0.00,-3.58,41.09,7
22:34:33,132386,34.01898956,-118.44696045,54.60,17.93,196.84,41.09,7
22:34:33,132623,34.01898956,-118.44696045,54.60,15.26,142.66,41.09,7
22:34:33,132826,34.01898956,-118.44696045,54.60,16.97,176.33,41.09,7
22:34:33,133028,34.01898956,-118.44696045,54.60,14.42,127.41,41.09,7
22:34:34,133235,34.01901245,-118.44698334,54.60,12.85,101.10,41.09,7
22:34:34,133471,34.01901245,-118.44698334,54.90,16.24,161.60,41.09,7
22:34:34,133675,34.01901245,-118.44698334,54.90,17.47,186.85,41.09,7
22:34:34,133879,34.01901245,-118.44698334,54.90,15.06,138.98,41.09,7
22:34:34,134083,34.01901245,-118.44698334,54.90,19.64,236.30,41.09,7
22:34:35,134308,34.01903152,-118.44700623,54.90,5.88,21.15,41.09,7
22:34:35,134536,34.01903152,-118.44700623,54.90,11.47,80.59,41.09,7
22:34:35,134740,34.01903152,-118.44700623,54.90,12.41,94.27,41.09,7
22:34:35,134944,34.01903152,-118.44700623,54.90,14.36,126.35,41.09,7
22:34:35,135146,34.01903152,-118.44700623,54.90,12.27,92.16,41.09,7
22:34:36,135394,34.01905441,-118.44702911,54.60,21.12,273.12,41.09,7
22:34:36,135635,34.01905441,-118.44702911,54.60,16.53,167.38,41.56,7
22:34:36,135836,34.01905441,-118.44702911,54.60,19.64,236.30,41.09,7
22:34:36,136039,34.01905441,-118.44702911,54.60,14.98,137.40,41.09,7
22:34:37,136240,34.01907349,-118.44706726,54.60,16.74,171.59,41.09,7
22:34:37,136471,34.01907349,-118.44706726,54.50,12.27,92.16,41.09,7
22:34:37,136674,34.01907349,-118.44706726,54.50,17.12,179.48,41.09,7
22:34:37,136878,34.01907349,-118.44706726,54.50,17.61,190.00,41.09,7
22:34:37,137080,34.01907349,-118.44706726,54.50,18.91,218.94,41.09,7
22:34:38,137312,34.01909637,-118.44709015,54.40,7.01,30.09,41.09,7
22:34:38,137543,34.01909637,-118.44709015,54.40,25.53,399.37,41.09,7
22:34:38,137743,34.01909637,-118.44709015,54.40,19.95,243.66,41.09,7
22:34:38,137944,34.01909637,-118.44709015,54.40,19.71,237.87,41.09,7
22:34:38,138148,34.01909637,-118.44709015,54.40,16.74,171.59,41.09,7
22:34:39,138391,34.01911163,-118.44712830,54.90,21.86,292.58,41.09,7
22:34:39,138622,34.01911163,-118.44712830,54.90,19.09,223.14,41.09,7
22:34:39,138822,34.01911163,-118.44712830,54.90,20.60,259.97,41.09,7
22:34:39,139026,34.01911163,-118.44712830,54.90,15.23,142.13,41.09,7
22:34:40,139226,34.01912689,-118.44717407,54.90,16.84,173.70,41.09,7
22:34:40,139460,34.01912689,-118.44717407,55.10,7.01,30.09,41.09,7
22:34:40,139665,34.01912689,-118.44717407,55.10,15.76,152.13,41.09,7
22:34:40,139865,34.01912689,-118.44717407,55.10,21.16,274.17,40.62,7
22:34:40,140069,34.01912689,-118.44717407,55.10,11.55,81.64,41.09,7
22:34:41,140296,34.01913452,-118.44722748,55.10,16.14,159.49,41.09,7
22:34:41,140538,34.01913452,-118.44722748,55.30,13.40,110.05,40.62,7
22:34:41,140742,34.01913452,-118.44722748,55.30,3.84,9.05,41.09,7
22:34:41,140944,34.01913452,-118.44722748,55.30,11.69,83.74,41.09,7
22:34:41,141145,34.01913452,-118.44722748,55.30,6.95,29.56,41.09,7
22:34:42,141382,34.01914215,-118.44727325,55.30,17.32,183.69,41.56,7
22:34:42,141617,34.01914215,-118.44727325,55.30,9.60,56.39,41.09,7
22:34:42,141818,34.01914215,-118.44727325,55.30,0.00,-4.10,41.09,7
22:34:42,142019,34.01914215,-118.44727325,55.30,12.05,89.01,41.09,7
22:34:43,142225,34.01914597,-118.44732666,55.30,0.00,-443.87,41.09,7
22:34:43,142459,34.01914597,-118.44732666,55.30,9.73,57.97,41.09,7
22:34:43,142666,34.01914597,-118.44732666,55.30,11.69,83.74,41.09,7
22:34:43,142866,34.01914597,-118.44732666,55.30,15.76,152.13,41.09,7
22:34:43,143067,34.01914597,-118.44732666,55.30,21.04,271.01,41.09,7
22:34:44,143277,34.01914215,-118.44738007,55.30,23.37,334.66,41.09,7
22:34:44,143522,34.01914215,-118.44738007,55.10,16.32,163.18,42.03,7
22:34:44,143725,34.01914215,-118.44738007,55.10,20.35,253.65,41.09,7
22:34:44,143928,34.01914215,-118.44738007,55.10,13.31,108.47,41.09,7
22:34:44,144135,34.01914215,-118.44738007,55.10,13.59,113.20,41.09,7
22:34:45,144378,34.01914215,-118.44743347,54.80,11.91,86.90,41.09,7
22:34:45,144607,34.01914215,-118.44743347,54.80,17.83,194.74,41.09,7
22:34:45,144808,34.01914215,-118.44743347,54.80,20.54,258.39,41.09,7
22:34:45,145009,34.01914215,-118.44743347,54.80,18.70,214.20,41.09,7
22:34:46,145215,34.01913071,-118.44748688,54.80,15.37,144.76,41.09,7
22:34:46,145451,34.01913071,-118.44748688,54.90,20.07,246.82,41.09,7
22:34:46,145667,34.01913071,-118.44748688,54.90,24.56,369.38,41.09,7
22:34:46,145869,34.01913071,-118.44748688,54.90,20.64,261.02,41.09,7
22:34:46,146070,34.01913071,-118.44748688,54.90,20.54,258.39,41.09,7
22:34:47,146282,34.01909637,-118.44754028,54.90,19.20,225.77,41.09,7
22:34:47,146515,34.01909637,-118.44754028,55.50,25.97,413.04,40.62,7
22:34:47,146718,34.01909637,-118.44754028,55.50,20.07,246.82,41.09,7
22:34:47,146919,34.01909637,-118.44754028,55.50,19.82,240.50,41.09,7
22:34:47,147119,34.01909637,-118.44754028,55.50,25.67,403.57,41.09,7
22:34:48,147373,34.01906586,-118.44759369,55.60,25.23,389.90,41.09,7
22:34:48,147609,34.01906586,-118.44759369,55.60,30.19,558.23,41.09,7
22:34:48,147809,34.01906586,-118.44759369,55.60,30.37,565.07,41.09,7
22:34:48,148009,34.01906586,-118.44759369,55.60,30.23,559.81,41.09,7
22:34:49,148209,34.01902390,-118.44765472,55.60,28.61,501.42,41.09,7
22:34:49,148444,34.01902390,-118.44765472,55.50,32.37,641.87,41.09,7
22:34:49,148657,34.01902390,-118.44765472,55.50,30.00,551.39,41.09,7
22:34:49,148858,34.01902390,-118.44765472,55.50,28.97,514.04,41.09,7
22:34:49,149062,34.01902390,-118.44765472,55.50,37.39,856.49,41.09,7
22:34:50,149269,34.01896667,-118.44771576,55.50,31.70,615.57,40.62,7
22:34:50,149502,34.01896667,-118.44771576,55.00,31.73,616.62,40.15,7
22:34:50,149702,34.01896667,-118.44771576,55.00,35.50,771.80,41.09,7
22:34:50,149902,34.01896667,-118.44771576,55.00,35.39,767.07,41.09,7
22:34:50,150105,34.01896667,-118.44771576,55.00,32.66,653.44,41.09,7
22:34:51,150344,34.01889420,-118.44779205,54.40,34.90,746.02,41.09,7
22:34:51,150576,34.01889420,-118.44779205,54.40,36.55,818.09,41.09,7
22:34:51,150777,34.01889420,-118.44779205,54.40,27.48,462.49,41.09,7
22:34:51,150979,34.01889420,-118.44779205,54.40,31.88,622.41,41.09,7
22:34:52,151192,34.01880646,-118.44788361,54.40,28.54,498.79,41.09,7
22:34:52,151438,34.01880646,-118.44788361,54.90,28.07,482.48,40.62,7
22:34:52,151654,34.01880646,-118.44788361,54.90,35.99,793.37,41.09,7
22:34:52,151854,34.01880646,-118.44788361,54.90,34.14,713.94,41.09,7
22:34:52,152057,34.01880646,-118.44788361,54.90,29.34,527.19,41.09,7
22:34:53,152258,34.01871109,-118.44799805,54.90,36.79,829.14,41.09,7
22:34:53,152505,34.01871109,-118.44799805,55.10,38.43,904.36,41.09,7
22:34:53,152708,34.01871109,-118.44799805,55.10,33.84,701.31,41.09,7
22:34:53,152911,34.01871109,-118.44799805,55.10,38.43,904.36,41.09,7
22:34:53,153111,34.01871109,-118.44799805,55.10,36.58,819.67,40.62,7
22:34:54,153351,34.01859283,-118.44812775,56.40,31.92,623.98,41.09,7
22:34:54,153584,34.01859283,-118.44812775,56.40,33.20,675.01,41.09,7
22:34:54,153784,34.01859283,-118.44812775,56.40,29.19,521.93,41.09,7
22:34:54,153986,34.01859283,-118.44812775,56.40,35.29,762.86,40.62,7
22:34:55,154197,34.01848221,-118.44827271,56.40,35.08,753.92,41.09,7
22:34:55,154432,34.01848221,-118.44827271,55.70,35.45,769.70,41.09,7
22:34:55,154655,34.01848221,-118.44827271,55.70,32.17,633.98,41.09,7
22:34:55,154858,34.01848221,-118.44827271,55.70,36.72,825.98,40.62,7
22:34:55,155058,34.01848221,-118.44827271,55.70,38.49,907.52,41.09,7
22:34:56,155264,34.01835251,-118.44842529,55.70,34.14,713.94,41.09,7
22:34:56,155494,34.01835251,-118.44842529,55.40,33.65,693.42,41.09,7
22:34:56,155694,34.01835251,-118.44842529,55.40,28.67,503.52,41.09,7
22:34:56,155896,34.01835251,-118.44842529,55.40,35.28,762.33,41.09,7
22:34:56,156100,34.01835251,-118.44842529,55.40,37.46,859.65,41.09,7
22:34:57,156337,34.01821136,-118.44859314,55.20,35.92,790.21,41.09,7
22:34:57,156565,34.01821136,-118.44859314,55.20,31.84,620.83,41.09,7
22:34:57,156765,34.01821136,-118.44859314,55.20,38.79,921.72,40.62,7
22:34:57,156966,34.01821136,-118.44859314,55.20,37.18,846.50,40.62,7
22:34:57,157171,34.01821136,-118.44859314,55.20,34.99,749.71,40.62,7
22:34:58,157410,34.01806259,-118.44876862,54.90,37.12,843.87,40.62,7
22:34:58,157645,34.01806259,-118.44876862,54.90,35.49,771.27,41.09,7
22:34:58,157848,34.01806259,-118.44876862,54.90,31.32,600.84,41.09,7
22:34:58,158051,34.01806259,-118.44876862,54.90,40.27,993.26,41.09,7
22:34:59,158251,34.01789856,-118.44895172,54.90,35.32,763.91,40.62,7
22:34:59,158487,34.01789856,-118.44895172,55.10,40.98,1028.51,41.09,7
22:34:59,158690,34.01789856,-118.44895172,55.10,38.39,902.78,41.09,7
22:34:59,158894,34.01789856,-118.44895172,55.10,36.05,796.00,40.62,7
22:34:59,159095,34.01789856,-118.44895172,55.10,37.82,875.96,41.09,7
22:35:00,159354,34.01771164,-118.44916534,55.40,37.56,863.86,41.09,7
22:35:00,159587,34.01771164,-118.44916534,55.40,43.27,1146.86,40.15,7
22:35:00,159787,34.01771164,-118.44916534,55.40,38.49,907.52,40.62,7
22:35:00,159989,34.01771164,-118.44916534,55.40,41.03,1031.14,40.62,7
22:35:01,160189,34.01753616,-118.44937897,55.40,35.56,774.43,40.62,7
22:35:01,160425,34.01753616,-118.44937897,55.00,37.14,844.92,41.09,7
22:35:01,160646,34.01753616,-118.44937897,55.00,42.31,1096.36,40.62,7
22:35:01,160848,34.01753616,-118.44937897,55.00,38.86,924.88,40.62,7
22:35:01,161048,34.01753616,-118.44937897,55.00,36.71,825.46,41.09,7
22:35:02,161256,34.01735306,-118.44961548,55.00,36.51,816.51,40.62,7
22:35:02,161486,34.01735306,-118.44961548,54.80,38.23,895.42,40.62,7
