timestamp,airspeed,elevation
1900-01-01 22:35:46.085,0.0,53.3
1900-01-01 22:35:47.322,3.37,53.2
1900-01-01 22:35:47.552,5.01,53.2
1900-01-01 22:35:47.754,0.0,53.2
1900-01-01 22:35:47.955,0.0,53.2
1900-01-01 22:35:48.155,0.0,53.2
1900-01-01 22:35:49.393,7.82,53.2
1900-01-01 22:35:49.625,0.0,53.2
1900-01-01 22:35:49.829,0.0,53.2
1900-01-01 22:35:50.029,6.3,53.2
1900-01-01 22:35:51.229,7.43,53.2
1900-01-01 22:35:51.464,7.31,53.6
1900-01-01 22:35:51.668,9.73,53.6
1900-01-01 22:35:51.871,8.35,53.6
1900-01-01 22:35:52.071,9.6,53.6
1900-01-01 22:35:53.299,7.6,53.8
1900-01-01 22:35:53.528,0.0,53.8
1900-01-01 22:35:53.730,3.95,53.8
1900-01-01 22:35:53.932,5.8,53.8
1900-01-01 22:35:54.139,10.7,53.8
1900-01-01 22:35:55.379,5.18,53.7
1900-01-01 22:35:55.610,0.0,53.7
1900-01-01 22:35:55.810,0.0,53.7
1900-01-01 22:35:56.014,0.0,53.7
1900-01-01 22:35:57.214,5.58,53.7
1900-01-01 22:35:57.458,6.82,53.8
1900-01-01 22:35:57.658,3.61,53.8
1900-01-01 22:35:57.858,3.24,53.8
1900-01-01 22:35:58.062,0.0,53.8
1900-01-01 22:35:59.265,0.0,53.8
1900-01-01 22:35:59.510,0.0,53.8
1900-01-01 22:35:59.712,0.0,53.8
1900-01-01 22:35:59.913,6.76,53.8
1900-01-01 22:36:00.113,0.0,53.8
1900-01-01 22:36:01.354,0.0,53.8
1900-01-01 22:36:01.585,2.81,53.8
1900-01-01 22:36:01.785,4.37,53.8
1900-01-01 22:36:01.988,3.37,53.8
1900-01-01 22:36:03.201,3.24,53.8
1900-01-01 22:36:03.446,3.84,54.0
1900-01-01 22:36:03.648,1.66,54.0
1900-01-01 22:36:03.848,1.66,54.0
1900-01-01 22:36:04.048,3.95,54.0
1900-01-01 22:36:05.255,0.0,54.0
1900-01-01 22:36:05.485,0.0,54.4
1900-01-01 22:36:05.688,4.37,54.4
1900-01-01 22:36:05.891,6.95,54.4
1900-01-01 22:36:06.092,0.0,54.4
1900-01-01 22:36:07.321,7.93,53.9
1900-01-01 22:36:07.561,0.0,53.9
1900-01-01 22:36:07.761,1.66,53.9
1900-01-01 22:36:07.962,6.3,53.9
1900-01-01 22:36:08.168,6.23,53.9
1900-01-01 22:36:09.418,11.36,53.8
1900-01-01 22:36:09.634,0.0,53.8
1900-01-01 22:36:09.837,3.95,53.8
1900-01-01 22:36:10.045,0.0,53.8
1900-01-01 22:36:11.251,0.0,53.8
1900-01-01 22:36:11.481,0.0,54.1
1900-01-01 22:36:11.683,1.66,54.1
1900-01-01 22:36:11.883,8.25,54.1
1900-01-01 22:36:12.083,5.65,54.1
1900-01-01 22:36:13.308,7.93,54.2
1900-01-01 22:36:13.535,0.0,54.2
1900-01-01 22:36:13.738,5.58,54.2
1900-01-01 22:36:13.939,1.66,54.2
1900-01-01 22:36:14.141,1.02,54.2
1900-01-01 22:36:15.380,9.23,54.3
1900-01-01 22:36:15.620,6.76,54.3
1900-01-01 22:36:15.821,4.74,54.3
1900-01-01 22:36:16.024,10.66,54.3
1900-01-01 22:36:17.230,4.37,54.3
1900-01-01 22:36:17.473,9.95,54.2
1900-01-01 22:36:17.677,8.65,54.2
1900-01-01 22:36:17.880,6.09,54.2
1900-01-01 22:36:18.080,2.81,54.2
1900-01-01 22:36:19.314,6.43,54.3
1900-01-01 22:36:19.543,6.63,54.3
1900-01-01 22:36:19.746,1.66,54.3
1900-01-01 22:36:19.948,0.0,54.3
1900-01-01 22:36:20.153,6.02,54.3
1900-01-01 22:36:21.392,4.37,54.4
1900-01-01 22:36:21.620,5.88,54.4
1900-01-01 22:36:21.821,5.58,54.4
1900-01-01 22:36:22.023,1.02,54.4
1900-01-01 22:36:23.230,0.0,54.4
1900-01-01 22:36:23.460,0.0,54.4
1900-01-01 22:36:23.665,0.0,54.4
1900-01-01 22:36:23.867,0.0,54.4
1900-01-01 22:36:24.070,2.81,54.4
1900-01-01 22:36:25.279,6.82,54.4
1900-01-01 22:36:25.524,3.37,54.4
1900-01-01 22:36:25.726,3.61,54.4
1900-01-01 22:36:25.927,0.0,54.4
1900-01-01 22:36:26.128,0.0,54.4
1900-01-01 22:36:27.368,6.57,54.6
1900-01-01 22:36:27.613,6.76,54.6
1900-01-01 22:36:27.815,6.09,54.6
1900-01-01 22:36:28.018,3.37,54.6
1900-01-01 22:36:29.249,2.81,54.6
1900-01-01 22:36:29.492,6.82,54.8
1900-01-01 22:36:29.694,0.0,54.8
1900-01-01 22:36:29.897,6.76,54.8
1900-01-01 22:36:30.097,3.24,54.8
1900-01-01 22:36:31.329,0.0,54.4
1900-01-01 22:36:31.560,1.66,54.4
1900-01-01 22:36:31.761,11.66,54.4
1900-01-01 22:36:31.965,8.55,54.4
1900-01-01 22:36:32.170,10.93,54.4
1900-01-01 22:36:33.405,15.92,54.6
1900-01-01 22:36:33.629,0.0,54.6
1900-01-01 22:36:33.830,0.0,54.6
1900-01-01 22:36:34.030,9.18,54.6
1900-01-01 22:36:35.230,18.16,54.6
1900-01-01 22:36:35.476,10.08,54.3
1900-01-01 22:36:35.679,12.95,54.3
1900-01-01 22:36:35.879,17.85,54.3
1900-01-01 22:36:36.081,10.41,54.3
1900-01-01 22:36:37.306,14.54,54.2
1900-01-01 22:36:37.533,13.05,54.2
1900-01-01 22:36:37.734,22.07,54.2
1900-01-01 22:36:37.938,17.12,54.2
1900-01-01 22:36:38.143,15.49,54.2
1900-01-01 22:36:39.386,17.69,54.1
1900-01-01 22:36:39.614,8.5,54.1
1900-01-01 22:36:39.815,9.95,54.1
1900-01-01 22:36:40.017,18.31,54.1
1900-01-01 22:36:41.221,17.24,54.1
1900-01-01 22:36:41.466,16.48,54.1
1900-01-01 22:36:41.677,23.99,54.1
1900-01-01 22:36:41.877,13.88,54.1
1900-01-01 22:36:42.081,11.58,54.1
1900-01-01 22:36:43.302,5.88,54.1
1900-01-01 22:36:43.534,12.88,54.4
1900-01-01 22:36:43.734,16.0,54.4
1900-01-01 22:36:43.936,6.02,54.4
1900-01-01 22:36:44.136,0.0,54.4
1900-01-01 22:36:45.386,17.93,54.6
1900-01-01 22:36:45.623,15.26,54.6
1900-01-01 22:36:45.826,16.97,54.6
1900-01-01 22:36:46.028,14.42,54.6
1900-01-01 22:36:47.235,12.85,54.6
1900-01-01 22:36:47.471,16.24,54.9
1900-01-01 22:36:47.675,17.47,54.9
1900-01-01 22:36:47.879,15.06,54.9
1900-01-01 22:36:48.083,19.64,54.9
1900-01-01 22:36:49.308,5.88,54.9
1900-01-01 22:36:49.536,11.47,54.9
1900-01-01 22:36:49.740,12.41,54.9
1900-01-01 22:36:49.944,14.36,54.9
1900-01-01 22:36:50.146,12.27,54.9
