timestamp,airspeed,elevation
1900-01-01 21:17:29.602,0.0,54.1
1900-01-01 21:17:29.805,0.0,54.1
1900-01-01 21:17:30.010,0.0,54.1
1900-01-01 21:17:31.229,0.0,54.0
1900-01-01 21:17:31.449,0.0,54.0
1900-01-01 21:17:31.652,0.0,54.0
1900-01-01 21:17:31.852,0.0,54.0
1900-01-01 21:17:33.057,0.0,54.0
1900-01-01 21:17:33.269,0.0,54.3
1900-01-01 21:17:33.476,4.8,54.3
1900-01-01 21:17:33.678,0.0,54.3
1900-01-01 21:17:33.882,0.0,54.3
1900-01-01 21:17:35.083,0.0,54.3
1900-01-01 21:17:35.294,0.0,54.3
1900-01-01 21:17:35.495,0.0,54.3
1900-01-01 21:17:35.695,0.0,54.3
1900-01-01 21:17:35.897,0.0,54.3
1900-01-01 21:17:37.103,0.0,54.3
1900-01-01 21:17:37.317,5.85,54.4
1900-01-01 21:17:37.519,0.0,54.4
1900-01-01 21:17:37.723,0.0,54.4
1900-01-01 21:17:37.924,0.0,54.4
1900-01-01 21:17:39.127,4.23,54.4
1900-01-01 21:17:39.338,0.0,54.0
1900-01-01 21:17:39.542,1.81,54.0
1900-01-01 21:17:39.743,0.0,54.0
1900-01-01 21:17:39.946,4.02,54.0
1900-01-01 21:17:41.162,0.0,53.8
1900-01-01 21:17:41.367,0.0,53.8
1900-01-01 21:17:41.567,0.0,53.8
1900-01-01 21:17:41.767,0.0,53.8
1900-01-01 21:17:41.975,8.48,53.8
1900-01-01 21:17:43.190,0.0,53.7
1900-01-01 21:17:43.416,7.69,53.7
1900-01-01 21:17:43.619,1.81,53.7
1900-01-01 21:17:43.822,0.0,53.7
1900-01-01 21:17:44.025,0.0,53.7
1900-01-01 21:17:45.242,4.52,53.4
1900-01-01 21:17:45.453,0.0,53.4
1900-01-01 21:17:45.656,0.0,53.4
1900-01-01 21:17:45.859,0.0,53.4
1900-01-01 21:17:47.065,0.0,53.4
1900-01-01 21:17:47.280,0.0,53.3
1900-01-01 21:17:47.486,0.0,53.3
1900-01-01 21:17:47.689,0.0,53.3
1900-01-01 21:17:47.891,9.3,53.3
1900-01-01 21:17:49.098,3.57,53.3
1900-01-01 21:17:49.308,2.75,52.9
1900-01-01 21:17:49.511,8.73,52.9
1900-01-01 21:17:49.713,6.34,52.9
1900-01-01 21:17:49.915,13.16,52.9
1900-01-01 21:17:51.120,11.9,52.9
1900-01-01 21:17:51.331,9.93,52.8
1900-01-01 21:17:51.532,20.02,52.8
1900-01-01 21:17:51.735,6.98,52.8
1900-01-01 21:17:51.937,0.0,52.8
1900-01-01 21:17:53.140,27.92,52.8
1900-01-01 21:17:53.352,19.63,52.4
1900-01-01 21:17:53.563,9.67,52.4
1900-01-01 21:17:53.765,13.03,52.4
1900-01-01 21:17:53.969,11.9,52.4
1900-01-01 21:17:55.188,10.96,52.2
1900-01-01 21:17:55.403,10.27,52.2
1900-01-01 21:17:55.605,22.12,52.2
1900-01-01 21:17:55.807,10.39,52.2
1900-01-01 21:17:56.014,20.43,52.2
1900-01-01 21:17:57.230,9.8,51.8
1900-01-01 21:17:57.442,12.53,51.8
1900-01-01 21:17:57.642,10.48,51.8
1900-01-01 21:17:57.846,7.8,51.8
1900-01-01 21:17:59.056,0.0,51.8
1900-01-01 21:17:59.271,10.19,51.7
1900-01-01 21:17:59.482,9.3,51.7
1900-01-01 21:17:59.683,18.58,51.7
1900-01-01 21:17:59.886,12.5,51.7
1900-01-01 21:18:01.086,18.87,51.7
1900-01-01 21:18:01.301,9.93,51.7
1900-01-01 21:18:01.506,18.2,51.7
1900-01-01 21:18:01.708,2.75,51.7
1900-01-01 21:18:01.910,8.12,51.7
1900-01-01 21:18:03.116,4.97,51.7
1900-01-01 21:18:03.326,13.86,51.4
1900-01-01 21:18:03.530,8.28,51.4
1900-01-01 21:18:03.730,15.8,51.4
1900-01-01 21:18:03.934,13.23,51.4
1900-01-01 21:18:05.139,2.42,51.4
1900-01-01 21:18:05.353,8.63,51.5
1900-01-01 21:18:05.555,15.58,51.5
1900-01-01 21:18:05.755,12.77,51.5
1900-01-01 21:18:05.958,4.97,51.5
1900-01-01 21:18:07.166,17.11,51.5
1900-01-01 21:18:07.379,8.63,51.7
1900-01-01 21:18:07.580,7.96,51.7
